MMWR_Week,Week_Start,Week_End,ZIP_Code,ILI_Activity_Level,RECORD_ID,ZIP_Code_Location
10,03/01/2020,03/07/2020,60629,10,2020-10-60629,POINT (-87.711565 41.777061)
36,09/05/2021,09/11/2021,60623,6,2021-36-60623,POINT (-87.717446 41.850321)
41,10/04/2020,10/10/2020,60660,1,2020-41-60660,POINT (-87.666362 41.991062)
4,01/21/2024,01/27/2024,60625,3,2024-04-60625,POINT (-87.701816 41.971155)
31,07/30/2023,08/05/2023,60614,1,2023-31-60614,POINT (-87.652064 41.922605)
18,05/02/2021,05/08/2021,60620,1,2021-18-60620,POINT (-87.651656 41.740873)
50,12/11/2022,12/17/2022,60632,10,2022-50-60632,POINT (-87.711251 41.810038)
48,11/28/2021,12/04/2021,60607,1,2021-48-60607,POINT (-87.652727 41.876104)
14,03/29/2020,04/04/2020,60620,10,2020-14-60620,POINT (-87.651656 41.740873)
43,10/20/2019,10/26/2019,60610,1,2019-43-60610,POINT (-87.63581 41.90455)
2,01/09/2022,01/15/2022,60644,4,2022-02-60644,POINT (-87.756863 41.881113)
11,03/14/2021,03/20/2021,60625,1,2021-11-60625,POINT (-87.701816 41.971155)
40,09/29/2019,10/05/2019,60620,3,2019-40-60620,POINT (-87.651656 41.740873)
7,02/09/2020,02/15/2020,60651,10,2020-07-60651,POINT (-87.741017 41.901964)
47,11/17/2019,11/23/2019,60617,8,2019-47-60617,POINT (-87.556897 41.721257)
15,04/10/2022,04/16/2022,60621,6,2022-15-60621,POINT (-87.638812 41.776931)
47,11/21/2021,11/27/2021,60642,1,2021-47-60642,POINT (-87.657821 41.899935)
9,02/23/2020,02/29/2020,60632,10,2020-09-60632,POINT (-87.711251 41.810038)
41,10/08/2023,10/14/2023,60639,4,2023-41-60639,POINT (-87.75531 41.920609)
1,12/29/2019,01/04/2020,60639,10,2020-01-60639,POINT (-87.75531 41.920609)
12,03/20/2022,03/26/2022,60625,1,2022-12-60625,POINT (-87.701816 41.971155)
19,05/08/2022,05/14/2022,60622,1,2022-19-60622,POINT (-87.681818 41.902762)
48,11/28/2021,12/04/2021,60612,5,2021-48-60612,POINT (-87.687011 41.88004)
29,07/16/2023,07/22/2023,60612,1,2023-29-60612,POINT (-87.687011 41.88004)
42,10/11/2020,10/17/2020,60642,1,2020-42-60642,POINT (-87.657821 41.899935)
47,11/20/2022,11/26/2022,60609,10,2022-47-60609,POINT (-87.653382 41.812017)
2,01/05/2020,01/11/2020,60661,10,2020-02-60661,POINT (-87.644283 41.882786)
4,01/22/2023,01/28/2023,60655,1,2023-04-60655,POINT (-87.701434 41.696456)
49,12/05/2021,12/11/2021,60614,1,2021-49-60614,POINT (-87.652064 41.922605)
30,07/25/2021,07/31/2021,60642,1,2021-30-60642,POINT (-87.657821 41.899935)
18,04/26/2020,05/02/2020,60618,3,2020-18-60618,POINT (-87.703343 41.946699)
43,10/23/2022,10/29/2022,60641,10,2022-43-60641,POINT (-87.746791 41.946682)
25,06/19/2022,06/25/2022,60636,4,2022-25-60636,POINT (-87.668597 41.77599)
33,08/15/2021,08/21/2021,60660,2,2021-33-60660,POINT (-87.666362 41.991062)
9,02/26/2023,03/04/2023,60666,1,2023-09-60666,POINT (-87.896371 41.979511)
37,09/10/2023,09/16/2023,60601,5,2023-37-60601,POINT (-87.622844 41.886262)
44,10/27/2019,11/02/2019,60644,4,2019-44-60644,POINT (-87.756863 41.881113)
6,02/06/2022,02/12/2022,60611,5,2022-06-60611,POINT (-87.620291 41.894734)
43,10/22/2023,10/28/2023,60602,1,2023-43-60602,POINT (-87.628309 41.883136)
6,02/05/2023,02/11/2023,60614,1,2023-06-60614,POINT (-87.652064 41.922605)
28,07/11/2021,07/17/2021,60626,1,2021-28-60626,POINT (-87.669834 42.009469)
5,01/28/2024,02/03/2024,60632,4,2024-05-60632,POINT (-87.711251 41.810038)
27,07/02/2023,07/08/2023,60613,1,2023-27-60613,POINT (-87.661343 41.953742)
13,03/28/2021,04/03/2021,60620,1,2021-13-60620,POINT (-87.651656 41.740873)
48,11/27/2022,12/03/2022,60651,10,2022-48-60651,POINT (-87.741017 41.901964)
32,08/08/2021,08/14/2021,60617,2,2021-32-60617,POINT (-87.556897 41.721257)
40,10/01/2023,10/07/2023,60647,5,2023-40-60647,POINT (-87.701101 41.921058)
37,09/12/2021,09/18/2021,60602,1,2021-37-60602,POINT (-87.628309 41.883136)
36,09/03/2023,09/09/2023,60652,1,2023-36-60652,POINT (-87.714238 41.745398)
24,06/12/2022,06/18/2022,60613,1,2022-24-60613,POINT (-87.661343 41.953742)
20,05/14/2023,05/20/2023,60656,1,2023-20-60656,POINT (-87.817934 41.974566)
16,04/16/2023,04/22/2023,60633,1,2023-16-60633,POINT (-87.556037 41.653147)
46,11/12/2023,11/18/2023,60613,9,2023-46-60613,POINT (-87.661343 41.953742)
39,09/26/2021,10/02/2021,60656,10,2021-39-60656,POINT (-87.817934 41.974566)
1,01/03/2021,01/09/2021,60643,1,2021-01-60643,POINT (-87.662381 41.700445)
17,04/25/2021,05/01/2021,60630,1,2021-17-60630,POINT (-87.759611 41.971261)
8,02/20/2022,02/26/2022,60657,1,2022-08-60657,POINT (-87.658216 41.939715)
13,03/22/2020,03/28/2020,60632,10,2020-13-60632,POINT (-87.711251 41.810038)
14,04/03/2022,04/09/2022,60657,1,2022-14-60657,POINT (-87.658216 41.939715)
21,05/21/2023,05/27/2023,60601,6,2023-21-60601,POINT (-87.622844 41.886262)
11,03/12/2023,03/18/2023,60602,1,2023-11-60602,POINT (-87.628309 41.883136)
32,08/08/2021,08/14/2021,60651,1,2021-32-60651,POINT (-87.741017 41.901964)
43,10/24/2021,10/30/2021,60660,1,2021-43-60660,POINT (-87.666362 41.991062)
3,01/14/2024,01/20/2024,60652,3,2024-03-60652,POINT (-87.714238 41.745398)
47,11/19/2023,11/25/2023,60628,4,2023-47-60628,POINT (-87.621537 41.694192)
14,04/02/2023,04/08/2023,60649,1,2023-14-60649,POINT (-87.571522 41.762202)
51,12/17/2023,12/23/2023,60661,10,2023-51-60661,POINT (-87.644283 41.882786)
31,07/30/2023,08/05/2023,60660,1,2023-31-60660,POINT (-87.666362 41.991062)
15,04/09/2023,04/15/2023,60605,1,2023-15-60605,POINT (-87.623449 41.867824)
25,06/18/2023,06/24/2023,60611,1,2023-25-60611,POINT (-87.620291 41.894734)
9,02/26/2023,03/04/2023,60660,1,2023-09-60660,POINT (-87.666362 41.991062)
46,11/14/2021,11/20/2021,60666,1,2021-46-60666,POINT (-87.896371 41.979511)
28,07/11/2021,07/17/2021,60643,2,2021-28-60643,POINT (-87.662381 41.700445)
45,11/05/2023,11/11/2023,60614,1,2023-45-60614,POINT (-87.652064 41.922605)
52,12/25/2022,12/31/2022,60608,8,2022-52-60608,POINT (-87.670366 41.849879)
22,05/28/2023,06/03/2023,60643,1,2023-22-60643,POINT (-87.662381 41.700445)
20,05/14/2023,05/20/2023,60620,2,2023-20-60620,POINT (-87.651656 41.740873)
8,02/21/2021,02/27/2021,60632,1,2021-08-60632,POINT (-87.711251 41.810038)
46,11/10/2019,11/16/2019,60626,3,2019-46-60626,POINT (-87.669834 42.009469)
30,07/25/2021,07/31/2021,60649,2,2021-30-60649,POINT (-87.571522 41.762202)
50,12/08/2019,12/14/2019,60624,7,2019-50-60624,POINT (-87.722735 41.879417)
3,01/16/2022,01/22/2022,60608,2,2022-03-60608,POINT (-87.670366 41.849879)
44,10/30/2022,11/05/2022,60608,10,2022-44-60608,POINT (-87.670366 41.849879)
10,03/06/2022,03/12/2022,60632,1,2022-10-60632,POINT (-87.711251 41.810038)
6,02/07/2021,02/13/2021,60607,1,2021-06-60607,POINT (-87.652727 41.876104)
2,01/08/2023,01/14/2023,60827,4,2023-02-60827,POINT (-87.633087 41.650765)
17,04/24/2022,04/30/2022,60629,3,2022-17-60629,POINT (-87.711565 41.777061)
24,06/11/2023,06/17/2023,60628,1,2023-24-60628,POINT (-87.621537 41.694192)
52,12/22/2019,12/28/2019,60642,2,2019-52-60642,POINT (-87.657821 41.899935)
37,09/11/2022,09/17/2022,60637,6,2022-37-60637,POINT (-87.604053 41.780991)
48,11/27/2022,12/03/2022,60601,4,2022-48-60601,POINT (-87.622844 41.886262)
25,06/18/2023,06/24/2023,60643,1,2023-25-60643,POINT (-87.662381 41.700445)
5,01/28/2024,02/03/2024,60646,3,2024-05-60646,POINT (-87.761826 41.993931)
38,09/17/2023,09/23/2023,60653,7,2023-38-60653,POINT (-87.611244 41.819261)
51,12/18/2022,12/24/2022,60618,3,2022-51-60618,POINT (-87.703343 41.946699)
13,03/28/2021,04/03/2021,60605,1,2021-13-60605,POINT (-87.623449 41.867824)
40,10/03/2021,10/09/2021,60633,10,2021-40-60633,POINT (-87.556037 41.653147)
8,02/21/2021,02/27/2021,60642,1,2021-08-60642,POINT (-87.657821 41.899935)
